feature_number,rt,mz
3327,7.816100,1028.764100
3328,8.210047,1157.312238
3329,8.256257,1158.314600
3330,7.735533,1159.319433
3331,7.267721,1173.305211
3332,6.320736,1189.299609
3333,8.467900,1229.335500
3334,8.469950,1229.838275
3335,8.465667,1230.338000
3336,8.382300,1237.833700
3337,8.571825,130.087442
3338,11.548800,131.070200
3339,8.558589,172.098300
3340,9.506122,179.055000
3341,6.790547,338.145453
3342,15.100065,521.201826
3343,18.409200,858.904700
3344,18.412700,859.406500
3345,21.943467,860.899667
3346,21.891078,861.402044
3347,23.179034,867.900941
3348,21.411642,889.902250
3349,18.262186,890.404743
3350,21.059142,890.902600
3351,21.605893,910.930086
3352,20.626339,911.429046
3353,17.805442,912.924717
3354,17.417089,913.427100
3355,17.185033,918.922267
3356,19.711389,919.418306
3357,20.328131,919.930877
3358,21.778278,920.432800
3359,17.353085,926.921038
3360,22.685280,926.937220
3361,17.648612,927.418825
3362,21.291092,927.912608
3363,17.101078,927.925667
3364,18.060200,928.417600
3365,16.849300,928.429200
3366,20.088933,935.433717
3367,20.789478,941.944017
3368,20.680615,950.437546
3369,20.963367,950.505056
3370,16.849300,951.433500
3371,18.162494,964.941087
3372,19.247621,965.441757
3373,17.982950,973.441243
3374,20.877779,996.515155
3375,21.179900,997.517142
3376,20.776830,998.945115
3377,20.651991,999.449468
3378,20.430056,999.952100
3379,17.955900,1001.952250
3380,22.172302,1004.430576
3381,21.898614,1004.948443
3382,21.877786,1005.450943
3383,21.053649,1015.968518
3384,20.959221,1016.470340
3385,19.604078,1016.944633
3386,21.212555,1016.973898
3387,21.448421,1022.975231
3388,21.554118,1023.476862
3389,21.707911,1024.937089
3390,20.182853,1024.972565
3391,21.706633,1025.437811
3392,20.428844,1025.475100
3393,21.708844,1025.940356
3394,19.622850,1030.976350
3395,20.696423,1031.475651
3396,20.746835,1031.977998
3397,20.447591,1039.976985
3398,20.515941,1040.478183
3399,20.316553,1053.977629
3400,20.902205,1054.478030
3401,20.859748,1054.981322
3402,21.362395,1055.485516
3403,20.469811,1062.982211
3404,20.468689,1063.484207
3405,20.468396,1063.985363
3406,19.333579,1090.994611
3407,19.350592,1091.490317
3408,20.578776,1096.004190
3409,20.715877,1096.506477
3410,20.293926,1096.994468
3411,20.606231,1097.496934
3412,20.265571,1100.994357
3413,20.100200,1104.003202
3414,20.248960,1104.504440
3415,20.935491,1106.515917
3416,20.909964,1107.016100
3417,17.337521,1112.557771
3418,20.814750,1125.009998
3419,20.782935,1125.510463
3420,20.972847,1128.014797
3421,20.794882,1128.514459
3422,22.110944,1169.027444
3423,20.232214,1169.525350
3424,22.488111,1171.037833
3425,13.472500,1528.716900
3426,13.476000,1529.724000
3427,16.685850,1555.737400
3428,14.764700,1556.742500
3429,14.418700,1572.735700
3430,14.764700,1600.741500
3431,14.768300,1601.744600
3432,19.498533,1616.727911
3433,19.511200,1617.731767
3434,19.512800,1618.735967
3435,21.040575,1736.831433
3436,18.409200,1737.836200
3437,18.235700,1753.827900
3438,18.263771,1754.825114
3439,18.010582,1898.879136
3440,18.011073,1899.880627
3441,17.838000,1900.884700
3442,6.408578,133.028717
3443,6.673525,367.065375
3444,10.773230,380.565076
3445,10.896287,456.570792
3446,10.206982,519.077670
3447,9.289459,520.073929
3448,10.854300,563.068300
3449,10.205486,629.079458
3450,9.375950,632.095400
3451,9.340650,760.109200
3452,8.399200,785.118600
3453,7.670200,988.135800
3454,16.200867,396.140100
3455,7.232694,429.144865
3456,9.671100,545.114950
3457,19.144750,112.984471
3458,18.553200,634.422617
3459,17.027500,739.896850
3460,18.617861,779.477579
3461,19.649698,827.486619
3462,16.278298,840.475215
3463,19.663512,841.463212
3464,17.362284,841.475442
3465,18.064638,842.475967
3466,18.366636,843.477481
3467,21.283764,850.459480
3468,15.709200,856.470050
3469,16.819553,857.465042
3470,19.284081,866.454465
3471,25.057844,888.472253
3472,17.044700,908.460767
3473,17.040800,909.462733
3474,19.344967,923.394078
3475,19.242900,939.388400
3476,17.180300,940.528100
3477,17.582501,941.529057
3478,17.659882,956.519213
3479,19.684150,973.522750
3480,15.351635,1002.527788
3481,18.195419,1003.519597
3482,14.524492,1003.532683
3483,17.036167,1030.651400
3484,17.240867,1054.516911
3485,18.238300,1056.573175
3486,17.037867,1427.893433
3487,17.039367,1428.898400
3488,17.010640,1589.944020
3489,17.033333,1590.444333
3490,17.014720,1590.947940
3491,17.511775,1591.950200
3492,12.785594,120.995275
3493,12.407700,204.043500
3494,12.422200,214.999200
3495,12.436500,219.031400
3496,10.153592,347.075046
3497,12.429300,353.033600
3498,12.405900,355.049800
3499,12.429300,377.029100
3500,3.859100,413.105467
3501,9.896400,443.119700
3502,13.952809,481.113659
3503,11.769312,509.128812
3504,12.027680,510.134060
3505,28.543175,593.272613
3506,22.532500,609.267200
3507,24.038500,611.283200
3508,19.027700,756.347900
3509,19.022200,756.849900
3510,8.748400,775.148800
3511,11.545183,785.169642
3512,12.271921,786.172207
3513,23.912500,791.461350
3514,25.922500,792.464100
3515,23.732541,793.438135
3516,26.092575,796.446250
3517,19.290260,834.872480
3518,18.908650,835.372750
3519,22.568850,836.457650
3520,17.478700,837.355200
3521,25.922500,853.448800
3522,25.901000,881.467700
3523,25.901000,882.470600
3524,21.853060,897.480960
3525,19.871467,907.881367
3526,19.636633,908.383633
3527,19.614700,908.881750
3528,20.599050,912.483800
3529,9.977243,913.120629
3530,20.599800,913.486850
3531,23.330833,922.491133
3532,25.537200,922.994200
3533,25.477500,923.495800
3534,25.541000,924.499100
3535,24.800100,925.465900
3536,26.515389,925.496933
3537,25.904700,927.469800
3538,25.901000,928.472500
3539,18.998095,928.497500
3540,21.316800,938.488100
3541,21.316800,938.988000
3542,21.293900,940.011933
3543,22.081850,940.496267
3544,21.157656,941.505730
3545,21.295100,941.517400
3546,21.296467,949.498733
3547,21.298900,949.999933
3548,19.930800,954.503175
3549,26.140700,954.515100
3550,23.667286,955.505677
3551,24.802300,957.480700
3552,25.537200,958.466500
3553,24.376950,958.490525
3554,25.541000,959.470900
3555,25.176850,959.491350
3556,25.556500,960.463900
3557,25.548600,960.491800
3558,21.762860,968.495520
3559,21.761440,969.499640
3560,22.670350,970.500500
3561,25.578941,971.500994
3562,23.288722,972.503044
3563,25.552800,972.529400
3564,21.307150,973.003700
3565,24.805500,974.469000
3566,24.809000,979.459700
3567,21.316800,984.490500
3568,21.771267,985.491367
3569,21.768767,986.493700
3570,24.469950,986.513550
3571,25.541000,987.489400
3572,21.542041,987.514514
3573,24.977500,988.498867
3574,25.537200,990.475600
3575,25.556500,991.479000
3576,22.646650,992.510850
3577,20.806200,998.506533
3578,19.923350,1000.506400
3579,21.316800,1001.478300
3580,22.335974,1001.505621
3581,20.989300,1002.474575
3582,22.334837,1002.508716
3583,21.316800,1006.468900
3584,20.604083,1007.466429
3585,24.403200,1007.484750
3586,21.324700,1008.501300
3587,25.546100,1021.430100
3588,25.555300,1022.435100
3589,22.254365,1029.540279
3590,21.324700,1037.427800
3591,21.328300,1038.435200
3592,25.541000,1040.421700
3593,25.552500,1041.423800
3594,25.537200,1042.423300
3595,25.554500,1042.455000
3596,24.126400,1043.510250
3597,24.501300,1044.011000
3598,24.123050,1044.511450
3599,24.501300,1045.013300
3600,20.721550,1045.517350
3601,20.723500,1046.519550
3602,21.625200,1052.479578
3603,24.497300,1054.998800
3604,18.189543,1055.524346
3605,21.316800,1056.416500
3606,22.113025,1056.441450
3607,21.316800,1057.417000
3608,22.519400,1057.446025
3609,25.542000,1058.490800
3610,15.670200,1058.522900
3611,15.672700,1058.552133
3612,23.348400,1059.510200
3613,15.670567,1059.556900
3614,20.617700,1060.510100
3615,15.641100,1060.560650
3616,8.370336,1063.174022
3617,9.923700,1065.156280
3618,9.993200,1066.158450
3619,24.506600,1077.533000
3620,24.499400,1078.035300
3621,24.498700,1079.520200
3622,24.128350,1089.513100
3623,24.501300,1091.518800
3624,24.489500,1092.522400
3625,24.494500,1092.553800
3626,16.851500,1100.532000
3627,17.034840,1100.561660
3628,16.851500,1101.031700
3629,16.847175,1101.062800
3630,20.187214,1101.543327
3631,18.101638,1101.564176
3632,16.851500,1102.035100
3633,16.837300,1102.065933
3634,16.851500,1102.538000
3635,20.981633,1103.542000
3636,16.818918,1104.562445
3637,16.851800,1104.573100
3638,17.024512,1105.565500
3639,20.418535,1106.502309
3640,21.902000,1107.507767
3641,24.502500,1107.538700
3642,24.505700,1108.541600
3643,24.768750,1111.497050
3644,16.836000,1111.552200
3645,16.835433,1112.052900
3646,16.859000,1112.553400
3647,17.242149,1119.570912
3648,20.649950,1121.548700
3649,18.845033,1126.543533
3650,20.767400,1134.555044
3651,20.995350,1135.050500
3652,19.409250,1146.533550
3653,17.035520,1146.567120
3654,16.855000,1147.540600
3655,18.357308,1147.570442
3656,16.851500,1148.544700
3657,16.848200,1149.545600
3658,16.852000,1153.476600
3659,24.493500,1161.440200
3660,24.497100,1161.476000
3661,24.509000,1162.443900
3662,24.497700,1162.481300
3663,16.851500,1163.527900
3664,16.840200,1163.557700
3665,16.855000,1164.529500
3666,16.839133,1164.561267
3667,16.851800,1165.562200
3668,16.851500,1168.518600
3669,16.838467,1168.550733
3670,16.841367,1169.552967
3671,20.184900,1170.556050
3672,16.855300,1218.494000
3673,16.858800,1219.501000
3674,16.555300,1221.591200
3675,16.566200,1222.564700
3676,16.555300,1222.594800
3677,16.555000,1223.599700
3678,16.855300,1230.525300
3679,16.558900,1267.599700
3680,25.541000,1384.249200
3681,25.541000,1384.750700
3682,25.541000,1385.251800
3683,25.541000,1385.753300
3684,25.541000,1386.255900
3685,25.541000,1386.757100
3686,25.544900,1386.784750
3687,25.541000,1387.254900
3688,25.541000,1395.239800
3689,25.548800,1395.742600
3690,25.541000,1396.243600
3691,25.537200,1396.744100
3692,25.548100,1396.772900
3693,21.316800,1408.245700
3694,21.294667,1408.268267
3695,21.316800,1408.748600
3696,21.298100,1408.769633
3697,21.316800,1409.249100
3698,21.294667,1409.271500
3699,21.316800,1409.750600
3700,21.294133,1409.773200
3701,24.654250,1576.807950
3702,24.501800,1577.810100
3703,24.499400,1578.313200
3704,16.834433,1651.348300
3705,16.833033,1651.849333
3706,16.855000,1651.873000
3707,16.833033,1652.352200
3708,16.851500,1652.371200
3709,16.833800,1652.852467
3710,16.835033,1653.352667
3711,24.802300,1825.088800
3712,25.541000,1846.130500
3713,25.541000,1846.629400
3714,25.541000,1847.133000
3715,25.541000,1847.632700
3716,25.541000,1848.136800
3717,25.547250,1848.541350
3718,25.541000,1848.635100
3719,25.541000,1849.140300
3720,25.549350,1850.046500
3721,25.548800,1850.141500
3722,25.549500,1857.526250
3723,25.541000,1857.626400
3724,25.548200,1858.026750
3725,25.541000,1858.127200
3726,25.546600,1858.528550
3727,25.537200,1858.626800
3728,25.555200,1859.029300
3729,25.541000,1859.129400
3730,25.552700,1868.020200
3731,25.549700,1869.021400
3732,25.541000,1869.129600
3733,25.550300,1870.026800
3734,20.888275,1878.023275
3735,21.316800,1878.140400
3736,21.294733,1879.024333
3737,21.316800,1879.142100
3738,21.296825,1880.031975
3739,21.313300,1880.141300
3740,1.403311,348.983321
3741,1.396200,354.993650
3742,20.934319,497.754775
3743,18.348757,542.788171
3744,18.904129,543.286471
3745,20.338500,543.783800
3746,20.336800,544.284000
3747,20.001750,618.427275
3748,19.282457,690.328481
3749,19.244944,690.830187
3750,19.940800,691.331400
3751,19.009733,723.903733
3752,19.034950,724.405750
3753,21.384500,742.819200
3754,15.832939,753.204522
3755,17.713200,754.207900
3756,18.252433,778.975667
3757,18.437700,780.480617
3758,18.945157,814.451071
3759,18.932700,815.452667
3760,18.931125,816.450500
3761,25.078167,820.985467
3762,25.062750,822.492200
3763,18.969500,824.550817
3764,18.930333,824.981033
3765,20.376125,828.487662
3766,23.437806,834.463294
3767,23.418377,835.467169
3768,20.069350,846.464000
3769,18.213000,846.501900
3770,24.560145,850.494927
3771,21.371742,851.461958
3772,23.667422,851.498811
3773,21.514900,852.464200
3774,17.729771,859.498629
3775,17.565917,860.001383
3776,18.880850,862.506000
3777,24.086247,868.495437
3778,17.094700,886.456750
3779,19.707830,892.467205
3780,18.804043,893.469086
3781,17.251329,911.517671
3782,17.467044,942.531561
3783,17.094600,943.533150
3784,16.392589,957.525422
3785,19.216000,961.512067
3786,19.196567,974.545933
3787,16.993700,976.500300
3788,20.564303,988.517164
3789,17.464529,1004.522014
3790,18.910650,1006.158250
3791,18.903133,1006.660133
3792,18.904900,1007.162300
3793,18.213000,1008.565000
3794,18.213000,1009.565400
3795,18.209500,1010.563900
3796,19.199473,1012.509515
3797,19.209567,1013.513081
3798,16.556369,1028.504842
3799,19.142500,1040.528500
3800,17.000800,1055.522900
3801,17.039250,1056.525200
3802,18.193433,1057.577167
3803,18.249500,1058.576100
3804,17.312590,1072.568761
3805,16.747087,1073.570952
3806,16.933875,1074.572900
3807,18.969950,1087.185133
3808,19.359929,1087.567357
3809,18.965000,1087.687800
3810,18.964243,1088.189671
3811,18.428600,1088.568662
3812,18.929133,1088.689667
3813,23.373500,1100.578200
3814,15.742800,1103.586200
3815,17.897000,1104.586200
3816,18.251500,1105.589900
3817,18.874600,1114.144400
3818,20.864944,1114.579046
3819,18.873200,1114.645800
3820,19.447942,1116.574667
3821,19.168340,1117.577100
3822,16.947028,1118.574875
3823,16.831700,1119.578000
3824,16.934900,1120.579900
3825,20.588360,1144.221360
3826,20.795403,1144.551279
3827,20.587460,1145.224640
3828,20.691578,1145.555689
3829,20.572025,1145.724775
3830,17.746439,1149.564606
3831,20.191334,1160.584109
3832,20.554900,1167.724767
3833,18.964900,1168.213729
3834,18.963871,1168.715557
3835,18.969717,1169.719183
3836,19.461950,1177.599520
3837,18.969767,1191.216483
3838,18.971350,1191.719200
3839,18.969950,1192.220167
3840,17.049623,1218.629081
3841,16.940784,1219.631647
3842,17.028657,1220.633309
3843,16.796667,1264.634824
3844,16.951065,1265.638222
3845,16.854568,1266.639504
3846,17.080292,1267.643954
3847,18.009075,1268.645150
3848,17.580148,1281.623700
3849,16.938887,1282.630831
3850,16.519064,1294.645618
3851,17.444283,1306.647992
3852,18.833509,1307.649682
3853,17.094700,1330.769250
3854,17.782439,1332.621978
3855,18.621262,1333.624054
3856,18.802700,1334.625550
3857,18.005300,1336.565100
3858,20.193894,1348.656871
3859,20.818558,1349.659775
3860,19.238247,1350.665894
3861,18.865700,1351.757000
3862,18.863200,1352.254600
3863,17.979672,1380.685783
3864,16.026696,1381.686286
3865,18.967671,1395.905871
3866,18.971267,1396.908650
3867,18.928400,1397.911500
3868,17.095450,1411.292350
3869,17.161800,1411.793400
3870,17.162725,1412.295850
3871,17.094650,1412.796400
3872,17.365164,1426.687009
3873,18.712456,1427.695536
3874,20.042661,1428.699961
3875,20.503500,1525.965900
3876,20.515500,1526.466950
3877,20.553100,1526.968967
3878,20.506500,1527.469000
3879,18.965086,1557.956629
3880,18.964614,1558.457029
3881,18.971875,1558.959263
3882,18.964386,1559.460514
3883,18.964243,1559.962671
3884,18.930400,1560.460700
3885,18.926133,1560.965633
3886,18.301267,1592.450883
3887,18.446575,1592.952775
3888,18.916250,1593.449750
3889,18.970033,1603.962850
3890,18.970483,1604.966950
3891,18.927060,1605.969120
3892,18.001700,1828.947000
3893,18.005300,1829.447400
3894,18.005300,1829.949500
3895,18.213000,1853.086800
3896,17.956567,1883.061200
3897,18.214700,1896.079900
3898,18.211200,1897.084900
3899,18.209500,1898.073500
3900,18.224800,1917.084000
3901,18.926260,1948.188420
3902,18.925340,1948.690000
3903,18.924980,1949.191980
3904,18.929733,1949.693467
3905,27.771750,127.113100
3906,1.403225,148.032725
3907,8.245200,199.097983
3908,1.388050,201.957150
3909,25.812262,209.191200
3910,1.394874,213.993284
3911,27.467486,223.206714
3912,25.579850,266.102750
3913,22.238744,274.976528
3914,22.584978,280.982900
3915,21.940350,292.982450
3916,11.861913,293.086904
3917,24.622233,308.977367
3918,10.903933,313.128400
3919,21.267033,318.980367
3920,25.436663,330.978913
3921,8.749609,331.138927
3922,8.082600,332.143250
3923,25.388627,342.978868
3924,8.675891,349.185547
3925,25.468500,354.979500
3926,27.434050,358.974000
3927,24.336514,368.976100
3928,1.398500,369.959800
3929,25.592260,394.974900
3930,11.919083,412.135250
3931,14.220100,477.175200
3932,10.309067,477.196633
3933,14.220100,489.175900
3934,14.220100,490.177400
3935,14.220100,507.185800
3936,10.211400,523.201700
3937,10.200700,530.108700
3938,26.550288,601.321662
3939,10.993332,610.148602
3940,13.356500,621.217100
3941,12.147079,623.160904
3942,15.484200,623.232700
3943,12.142327,624.164436
3944,12.408625,625.167200
3945,13.067433,639.227800
3946,13.349400,640.231000
3947,27.061667,722.366633
3948,19.255100,764.867700
3949,19.249800,765.370300
3950,17.188500,770.864400
3951,17.208450,771.367200
3952,19.233800,779.872300
3953,19.249800,787.869800
3954,19.235500,788.369200
3955,19.394350,793.870100
3956,19.246200,794.371900
3957,19.395250,802.873850
3958,19.246200,803.375500
3959,24.100200,806.897000
3960,24.093000,807.399600
3961,24.100300,807.899200
3962,24.103800,808.400500
3963,24.102450,812.897150
3964,24.093000,813.399000
3965,23.957633,821.901267
3966,24.089700,822.904000
3967,23.181300,823.407750
3968,19.246200,825.875000
3969,19.235500,826.379000
3970,24.395350,827.901950
3971,24.395350,828.403850
3972,24.977000,829.888800
3973,24.096700,829.899000
3974,24.974500,830.389600
3975,24.089500,830.401900
3976,24.529250,830.897250
3977,21.408450,831.399400
3978,25.127300,833.901900
3979,25.123700,834.402900
3980,17.961717,836.384083
3981,24.089700,836.401200
3982,19.471900,836.887133
3983,23.317200,837.895500
3984,23.320300,838.394900
3985,26.059000,839.880800
3986,26.059000,840.382600
3987,22.071500,840.909600
3988,25.121000,842.906500
3989,25.128200,843.406900
3990,23.919920,845.901480
3991,22.147567,846.397900
3992,24.093100,846.409000
3993,21.419533,846.909933
