feature_number,sample,rt,mz,PC_ID,TIC
715,DN1574_polar,5.129200,971.193500,N8_35,14036.722600
715,DN1670_polar,5.129200,971.193500,N8_35,180.066200
715,DN1441_polar,5.125300,971.189300,LA2_4,0.000000
715,DN1442_polar,5.125300,971.189300,LA2_4,0.000000
715,DN2139_polar,5.125300,971.189300,LA2_4,0.000000
715,DN628_polar,5.125300,971.189300,LA2_4,3772.243400
715,DN633_polar,5.125300,971.189300,LA2_4,4106.991200
715,DN959_polar,5.119900,971.194300,T20_2,4929.491800
715,DN960_polar,5.119900,971.194300,T20_2,0.000000
715,DN961_polar,5.119900,971.194300,T20_2,4265.269700
715,DN975_polar,5.119900,971.194300,T20_2,0.000000
715,DN976_polar,5.119900,971.194300,T20_2,5575.589900
716,DN1269_polar_2,5.129300,1454.285300,N25_3,160.956400
716,DN1271_polar_2,5.129300,1454.285300,N25_3,143.740900
716,DN1288_polar_2,5.129300,1454.285300,N25_3,100.831900
716,DN1289_polar_2,5.129300,1454.285300,N25_3,51.602900
716,DN1312_polar,5.129300,1454.285300,N25_3,2420.124300
717,DN1338_polar,4.512300,132.066600,N26_20,2867.364500
717,DN1339_polar,4.512300,132.066600,N26_20,4064.939900
717,DN1348_polar,4.512300,132.066600,N26_20,3401.292900
717,DN1872_polar,4.512300,132.066600,N26_20,3052.313400
717,DN1879_polar,4.512300,132.066600,N26_20,3537.076300
718,DN1338_polar,5.617100,157.061200,N26_28,167.534600
718,DN1339_polar,5.617100,157.061200,N26_28,751.396200
718,DN1348_polar,5.617100,157.061200,N26_28,1454.481600
718,DN1872_polar,5.617100,157.061200,N26_28,998.187300
718,DN1879_polar,5.617100,157.061200,N26_28,4603.798800
718,DN1412_polar,5.699500,157.068700,LA22_11,0.000000
718,DN1531_polar,5.699500,157.068700,LA22_11,0.000000
718,DN656_polar,5.699500,157.068700,LA22_11,0.000000
718,DN657_polar,5.699500,157.068700,LA22_11,6745.618700
718,DN658_polar,5.699500,157.068700,LA22_11,0.000000
719,DN1338_polar,6.534600,191.019300,N26_14,12494.252600
719,DN1339_polar,6.534600,191.019300,N26_14,4720.196800
719,DN1348_polar,6.534600,191.019300,N26_14,17701.851100
719,DN1872_polar,6.534600,191.019300,N26_14,23111.165500
719,DN1879_polar,6.534600,191.019300,N26_14,11577.230000
719,DN1332_polar,6.528600,191.019700,N31_30,8898.446500
719,DN1333_polar,6.528600,191.019700,N31_30,44761.553900
719,DN1334_polar,6.528600,191.019700,N31_30,26289.162200
719,DN1345_polar,6.528600,191.019700,N31_30,16074.474800
719,DN1471_polar,6.528600,191.019700,N31_30,19777.646100
719,DN1335_polar,6.531000,191.019900,N34_50,6669.918700
719,DN1336_polar,6.531000,191.019900,N34_50,10760.781400
719,DN1346_polar,6.531000,191.019900,N34_50,3619.770800
719,DN1347_polar,6.531000,191.019900,N34_50,8100.108000
719,DN2134_polar,6.531000,191.019900,N34_50,5710.293700
720,DN1338_polar,4.508800,192.087600,N26_20,10219.415800
720,DN1339_polar,4.508800,192.087600,N26_20,10856.948800
720,DN1348_polar,4.508800,192.087600,N26_20,9898.448100
720,DN1872_polar,4.508800,192.087600,N26_20,7390.896100
720,DN1879_polar,4.508800,192.087600,N26_20,11772.970500
720,DN1486_polar,4.512700,192.087200,M14_26,6903.204300
720,DN1741_polar,4.512700,192.087200,M14_26,345.550700
720,DN744_polar,4.512700,192.087200,M14_26,2684.424700
720,DN745_polar,4.512700,192.087200,M14_26,412.244200
720,DN746_polar,4.512700,192.087200,M14_26,4666.512100
720,DN794_polar,4.534000,192.086500,M59_33,6201.773800
720,DN795_polar,4.534000,192.086500,M59_33,2666.246700
721,DN1338_polar,6.156000,226.002300,N26_27,124.993400
721,DN1339_polar,6.156000,226.002300,N26_27,649.748400
721,DN1348_polar,6.156000,226.002300,N26_27,2739.823800
721,DN1872_polar,6.156000,226.002300,N26_27,3296.851500
721,DN1879_polar,6.156000,226.002300,N26_27,2401.814500
722,DN1645_polar,6.228300,144.065800,N27_24,48771.419600
722,DN1803_polar,6.228300,144.065800,N27_24,5449.643900
722,DN1806_polar,6.228300,144.065800,N27_24,156.483500
722,DN1807_polar,6.228300,144.065800,N27_24,233.591700
722,DN1303_polar,6.217400,144.065900,N3_9,148671.971700
722,DN1304_polar,6.217400,144.065900,N3_9,146419.786200
722,DN1305_polar,6.217400,144.065900,N3_9,112717.157300
722,DN1306_polar,6.217400,144.065900,N3_9,121387.659000
722,DN1307_polar,6.217400,144.065900,N3_9,212996.636100
722,DN1633_polar,6.204500,144.066200,N32_42,4349.840100
722,DN1814_polar,6.204500,144.066200,N32_42,3068.689700
722,DN2160_polar,6.204500,144.066200,N32_42,6689.319400
722,DN2164_polar,6.204500,144.066200,N32_42,312.849500
722,DN2192_polar,6.204500,144.066200,N32_42,972.785700
722,DN1539_polar,6.419800,144.066200,N7_14,3940.760500
722,DN1540_polar,6.419800,144.066200,N7_14,4093.423300
722,DN1699_polar,6.419800,144.066200,N7_14,5488.536600
722,DN1700_polar,6.419800,144.066200,N7_14,8746.291100
722,DN1701_polar,6.419800,144.066200,N7_14,4916.762900
722,DN2150_polar,6.213100,144.066000,M40b_10,105452.261900
722,DN2184_polar,6.213100,144.066000,M40b_10,3488.854600
722,DN2359_polar,6.213100,144.066000,M40b_10,0.000000
722,DN1746_polar,6.223000,144.066800,M40c_34,4482.933300
722,DN1746_polar,6.223000,144.066800,M40c_34,4482.933300
722,DN1524_polar,6.317800,144.065900,LA48_6,0.000000
722,DN1532_polar,6.317800,144.065900,LA48_6,59548.511800
722,DN686_polar,6.317800,144.065900,LA48_6,155500.712800
722,DN687_polar,6.317800,144.065900,LA48_6,0.000000
722,DN731_polar,6.317800,144.065900,LA48_6,0.000000
722,DN1412_polar,6.255700,144.065800,LA22_10,30423.599700
722,DN1531_polar,6.255700,144.065800,LA22_10,5790.042700
722,DN656_polar,6.255700,144.065800,LA22_10,9692.758300
722,DN657_polar,6.255700,144.065800,LA22_10,11858.938600
722,DN658_polar,6.255700,144.065800,LA22_10,13293.717200
722,DN2172_polar,6.258800,144.065200,T60_16,10571.214600
722,DN2183_polar,6.258800,144.065200,T60_16,13544.744100
722,DN913_polar,6.258800,144.065200,T60_16,0.000000
722,DN914_polar,6.258800,144.065200,T60_16,11407.427700
722,DN915_polar,6.258800,144.065200,T60_16,5768.611900
722,DN933_polar,6.255600,144.065500,T73_14,5197.359100
722,DN934_polar,6.255600,144.065500,T73_14,0.000000
722,DN935_polar,6.255600,144.065500,T73_14,0.000000
722,DN936_polar,6.255600,144.065500,T73_14,0.000000
722,DN937_polar,6.255600,144.065500,T73_14,0.000000
722,DN1594_polar,6.210400,144.066100,IngF_16,0.000000
722,DN1595_polar,6.210400,144.066100,IngF_16,109932.649500
722,DN1598_polar,6.210400,144.066100,IngF_16,0.000000
722,DN1886_polar,6.210400,144.066100,IngF_16,0.000000
722,DN1887_polar,6.210400,144.066100,IngF_16,0.000000
722,DN1569_polar,6.266000,144.066800,IngP_4,0.000000
722,DN1570_polar,6.266000,144.066800,IngP_4,23862.748000
722,DN1603_polar,6.266000,144.066800,IngP_4,11677.911400
722,DN1604_polar,6.266000,144.066800,IngP_4,0.000000
722,DN1610_polar,6.266000,144.066800,IngP_4,34301.750700
723,DN1645_polar,4.658300,172.097700,N27_58,7040.740400
723,DN1803_polar,4.658300,172.097700,N27_58,33.748800
723,DN1806_polar,4.658300,172.097700,N27_58,39.542000
723,DN1807_polar,4.658300,172.097700,N27_58,4.910400
724,DN1645_polar,8.451400,173.103900,N27_52,48220.678600
724,DN1803_polar,8.451400,173.103900,N27_52,95.897500
724,DN1806_polar,8.451400,173.103900,N27_52,30.619500
724,DN1807_polar,8.451400,173.103900,N27_52,25.466900
725,DN1645_polar,6.596600,192.033000,N27_32,593.425300
725,DN1803_polar,6.596600,192.033000,N27_32,98.279700
725,DN1806_polar,6.596600,192.033000,N27_32,201.212200
725,DN1807_polar,6.596600,192.033000,N27_32,4916.312200
725,DN1270_polar_2,6.605200,192.032700,N39_2,192767.335000
725,DN1646_polar,6.605200,192.032700,N39_2,193164.028400
725,DN1690_polar,6.605200,192.032700,N39_2,164300.870700
725,DN1866_polar,6.605200,192.032700,N39_2,339396.511900
725,DN1799_polar,6.553100,192.033400,N46_34,4406.066900
725,DN1808_polar,6.553100,192.033400,N46_34,53.749800
725,DN1809_polar,6.553100,192.033400,N46_34,52.788900
725,DN1810_polar,6.553100,192.033400,N46_34,285.709200
725,DN1811_polar,6.553100,192.033400,N46_34,34.372600
725,DN1628_polar,6.602600,192.032800,M16_1,368606.383100
725,DN1629_polar,6.602600,192.032800,M16_1,445408.776700
725,DN2149_polar,6.602600,192.032800,M16_1,180355.901600
725,DN720_polar,6.602600,192.032800,M16_1,346179.206500
725,DN756_polar,6.602600,192.032800,M16_1,82803.687600
725,DN1411_polar,6.500300,192.032900,LA41_6,131027.698600
725,DN1547_polar,6.500300,192.032900,LA41_6,0.000000
725,DN653_polar,6.500300,192.032900,LA41_6,9191.483200
725,DN654_polar,6.500300,192.032900,LA41_6,11682.238900
725,DN655_polar,6.500300,192.032900,LA41_6,13894.677300
725,DN1675_polar,6.512900,192.032400,LA44_31,0.000000
725,DN2153_polar,6.512900,192.032400,LA44_31,6481.698100
725,DN704_polar,6.512900,192.032400,LA44_31,17491.632100
725,DN727_polar,6.512900,192.032400,LA44_31,3595.242300
725,DN728_polar,6.512900,192.032400,LA44_31,4340.218600
725,DN1254_polar,6.511000,192.032100,T29_43,0.000000
725,DN1877_polar,6.511000,192.032100,T29_43,0.000000
725,DN1894_polar,6.511000,192.032100,T29_43,0.000000
725,DN2432_polar,6.511000,192.032100,T29_43,2593.594500
725,DN2438_polar,6.511000,192.032100,T29_43,0.000000
725,DN2440_polar,6.502000,192.032600,T49_28,47493.784000
725,DN2441_polar,6.502000,192.032600,T49_28,18516.561700
725,DN2145_polar,6.507800,192.033000,T75_54,4859.013500
725,DN2154_polar,6.507800,192.033000,T75_54,0.000000
725,DN2169_polar,6.507800,192.033000,T75_54,7840.021800
725,DN2179_polar,6.507800,192.033000,T75_54,10509.638200
725,DN2163_polar,6.507300,192.032800,T76_13,9440.344300
725,DN2171_polar,6.507300,192.032800,T76_13,23065.480100
725,DN2190_polar,6.507300,192.032800,T76_13,0.000000
725,DN2191_polar,6.507300,192.032800,T76_13,33788.008700
725,DN2210_polar,6.507300,192.032800,T76_13,0.000000
725,DN1099_polar,6.571500,192.031500,T85_6,47847.933900
725,DN1100_polar,6.571500,192.031500,T85_6,0.000000
725,DN1596_polar,6.525000,192.032700,IngS_54,0.000000
725,DN1597_polar,6.525000,192.032700,IngS_54,0.000000
725,DN1676_polar,6.525000,192.032700,IngS_54,0.000000
725,DN1938_polar,6.525000,192.032700,IngS_54,19662.476000
725,DN2162_polar,6.525000,192.032700,IngS_54,0.000000
725,DN2135_polar,6.539700,192.033500,Zygl_22,4756.405400
725,DN2137_polar,6.539700,192.033500,Zygl_22,0.000000
725,DN2138_polar,6.539700,192.033500,Zygl_22,0.000000
726,DN1645_polar,7.269300,325.114100,N27_69,2398.461900
726,DN1803_polar,7.269300,325.114100,N27_69,916.329700
726,DN1806_polar,7.269300,325.114100,N27_69,1654.539300
726,DN1807_polar,7.269300,325.114100,N27_69,437.244900
727,DN1645_polar,3.772700,345.153400,N27_74,0.000000
727,DN1803_polar,3.772700,345.153400,N27_74,25.478500
727,DN1806_polar,3.772700,345.153400,N27_74,535.715700
727,DN1807_polar,3.772700,345.153400,N27_74,5048.975800
727,DN1335_polar,3.688100,345.155200,N34_26,187.203900
727,DN1336_polar,3.688100,345.155200,N34_26,769.289800
727,DN1346_polar,3.688100,345.155200,N34_26,25427.936100
727,DN1347_polar,3.688100,345.155200,N34_26,2677.012200
727,DN2134_polar,3.688100,345.155200,N34_26,155.923800
727,DN1342_polar,3.709500,345.155200,M29_40,0.000000
727,DN1355_polar,3.709500,345.155200,M29_40,0.000000
727,DN1356_polar,3.709500,345.155200,M29_40,0.000000
727,DN1388_polar,3.709500,345.155200,M29_40,0.000000
727,DN1602_polar,3.709500,345.155200,M29_40,6143.235200
727,DN1066_polar,3.628400,345.154600,T78_34,0.000000
727,DN1080_polar,3.628400,345.154600,T78_34,0.000000
727,DN1736_polar,3.628400,345.154600,T78_34,0.000000
727,DN1742_polar,3.628400,345.154600,T78_34,3618.940400
727,DN1749_polar,3.628400,345.154600,T78_34,0.000000
727,DN1596_polar,3.667900,345.155200,IngS_29,0.000000
727,DN1597_polar,3.667900,345.155200,IngS_29,0.000000
727,DN1676_polar,3.667900,345.155200,IngS_29,12579.522400
727,DN1938_polar,3.667900,345.155200,IngS_29,0.000000
727,DN2162_polar,3.667900,345.155200,IngS_29,0.000000
728,DN1645_polar,5.851800,355.067600,N27_43,268.143300
728,DN1803_polar,5.851800,355.067600,N27_43,19253.149400
728,DN1806_polar,5.851800,355.067600,N27_43,1238.166200
728,DN1807_polar,5.851800,355.067600,N27_43,904.416700
728,DN1675_polar,5.770800,355.066100,LA44_15,13678.509800
728,DN2153_polar,5.770800,355.066100,LA44_15,0.000000
728,DN704_polar,5.770800,355.066100,LA44_15,0.000000
728,DN727_polar,5.770800,355.066100,LA44_15,0.000000
728,DN728_polar,5.770800,355.066100,LA44_15,0.000000
728,DN1031_polar,5.820500,355.065200,T12_13,0.000000
728,DN1032_polar,5.820500,355.065200,T12_13,17658.656600
728,DN1619_polar,5.788900,355.066100,IngA_22,0.000000
728,DN1620_polar,5.788900,355.066100,IngA_22,0.000000
728,DN1677_polar,5.788900,355.066100,IngA_22,0.000000
728,DN1884_polar,5.788900,355.066100,IngA_22,4227.621300
728,DN1885_polar,5.788900,355.066100,IngA_22,0.000000
729,DN1645_polar,4.299900,501.150600,N27_3,1420.797000
729,DN1803_polar,4.299900,501.150600,N27_3,6755.310300
729,DN1806_polar,4.299900,501.150600,N27_3,1262.315000
729,DN1807_polar,4.299900,501.150600,N27_3,5.106900
729,DN1273_polar_2,4.070300,501.149900,N53_14,0.000000
729,DN2315_polar,4.070300,501.149900,N53_14,2634.898900
729,DN2316_polar,4.070300,501.149900,N53_14,865.362300
729,DN1411_polar,4.029000,501.151900,LA41_55,9278.150500
729,DN1547_polar,4.029000,501.151900,LA41_55,0.000000
729,DN653_polar,4.029000,501.151900,LA41_55,5640.729300
729,DN654_polar,4.029000,501.151900,LA41_55,3201.792400
729,DN655_polar,4.029000,501.151900,LA41_55,0.000000
730,DN1645_polar,8.408700,878.399700,N27_52,242.466600
730,DN1803_polar,8.408700,878.399700,N27_52,2940.990600
730,DN1806_polar,8.408700,878.399700,N27_52,103.402300
730,DN1807_polar,8.408700,878.399700,N27_52,320.828600
731,DN1645_polar,6.906800,882.403600,N27_38,525.761400
731,DN1803_polar,6.906800,882.403600,N27_38,4075.586800
731,DN1806_polar,6.906800,882.403600,N27_38,456.736900
731,DN1807_polar,6.906800,882.403600,N27_38,291.919400
732,DN1645_polar,7.361300,889.899300,N27_19,1143.531600
732,DN1803_polar,7.361300,889.899300,N27_19,14342.038500
732,DN1806_polar,7.361300,889.899300,N27_19,3069.896500
732,DN1807_polar,7.361300,889.899300,N27_19,3371.053800
732,DN1273_polar_2,7.364900,889.897800,N53_29,4692.965900
732,DN2315_polar,7.364900,889.897800,N53_29,5343.076400
732,DN2316_polar,7.364900,889.897800,N53_29,7743.233400
733,DN1645_polar,6.906800,890.907300,N27_38,652.014700
733,DN1803_polar,6.906800,890.907300,N27_38,17062.589200
733,DN1806_polar,6.906800,890.907300,N27_38,507.967800
733,DN1807_polar,6.906800,890.907300,N27_38,772.917700
734,DN1645_polar,6.906800,891.409700,N27_38,257.941300
734,DN1803_polar,6.906800,891.409700,N27_38,15086.953700
734,DN1806_polar,6.906800,891.409700,N27_38,576.288300
734,DN1807_polar,6.906800,891.409700,N27_38,442.249900
735,DN1645_polar,6.906800,891.915200,N27_38,321.409100
735,DN1803_polar,6.906800,891.915200,N27_38,7603.066800
735,DN1806_polar,6.906800,891.915200,N27_38,519.238900
735,DN1807_polar,6.906800,891.915200,N27_38,362.697500
736,DN1645_polar,7.378700,898.903400,N27_19,2457.455500
736,DN1803_polar,7.378700,898.903400,N27_19,51179.023300
736,DN1806_polar,7.378700,898.903400,N27_19,4006.536900
736,DN1807_polar,7.378700,898.903400,N27_19,4932.709000
736,DN1273_polar_2,7.376900,898.905700,N53_70,6725.209600
736,DN2315_polar,7.376900,898.905700,N53_70,10729.593800
736,DN2316_polar,7.376900,898.905700,N53_70,11169.636600
737,DN1645_polar,7.361300,899.406600,N27_19,137.447700
737,DN1803_polar,7.361300,899.406600,N27_19,45968.486800
737,DN1806_polar,7.361300,899.406600,N27_19,1017.402800
737,DN1807_polar,7.361300,899.406600,N27_19,1198.427200
737,DN1273_polar_2,7.369100,899.407400,N53_70,7761.030700
737,DN2315_polar,7.369100,899.407400,N53_70,7249.614200
737,DN2316_polar,7.369100,899.407400,N53_70,13033.480000
738,DN1645_polar,7.366400,899.908300,N27_19,693.573000
738,DN1803_polar,7.366400,899.908300,N27_19,21223.987500
738,DN1806_polar,7.366400,899.908300,N27_19,901.445500
738,DN1807_polar,7.366400,899.908300,N27_19,984.726100
739,DN1645_polar,6.223700,911.910200,N27_24,153.005000
739,DN1803_polar,6.223700,911.910200,N27_24,3733.512500
739,DN1806_polar,6.223700,911.910200,N27_24,2814.464500
739,DN1807_polar,6.223700,911.910200,N27_24,361.820700
739,DN1273_polar_2,6.212300,911.912300,N53_28,4497.247800
739,DN2315_polar,6.212300,911.912300,N53_28,24927.836300
739,DN2316_polar,6.212300,911.912300,N53_28,1399.745100
740,DN1645_polar,6.260400,912.414400,N27_80,415.257800
740,DN1803_polar,6.260400,912.414400,N27_80,2564.958500
740,DN1806_polar,6.260400,912.414400,N27_80,5068.779000
740,DN1807_polar,6.260400,912.414400,N27_80,906.123300
740,DN1273_polar_2,6.215900,912.415300,N53_28,5832.254600
740,DN2315_polar,6.215900,912.415300,N53_28,23542.396300
740,DN2316_polar,6.215900,912.415300,N53_28,1945.602800
741,DN1645_polar,5.614900,932.919900,N27_79,9.006300
741,DN1803_polar,5.614900,932.919900,N27_79,155.185000
741,DN1806_polar,5.614900,932.919900,N27_79,6787.038300
741,DN1807_polar,5.614900,932.919900,N27_79,19.473200
741,DN1273_polar_2,5.574000,932.926300,N53_61,252.800600
741,DN2315_polar,5.574000,932.926300,N53_61,3380.912700
741,DN2316_polar,5.574000,932.926300,N53_61,730.339500
741,DN806_polar,5.561300,932.919900,M65_36,8604.913700
742,DN1645_polar,7.977600,940.428200,N27_12,1131.624000
742,DN1803_polar,7.977600,940.428200,N27_12,1165.635900
742,DN1806_polar,7.977600,940.428200,N27_12,2931.191500
742,DN1807_polar,7.977600,940.428200,N27_12,1851.205000
743,DN1645_polar,7.991900,948.932000,N27_12,2529.324600
743,DN1803_polar,7.991900,948.932000,N27_12,11401.339700
743,DN1806_polar,7.991900,948.932000,N27_12,6479.574400
743,DN1807_polar,7.991900,948.932000,N27_12,3999.431900
743,DN1273_polar_2,7.949600,948.927400,N53_10,7308.078000
743,DN2315_polar,7.949600,948.927400,N53_10,6872.847000
743,DN2316_polar,7.949600,948.927400,N53_10,8418.018700
744,DN1645_polar,7.967900,949.432900,N27_36,1685.951500
744,DN1803_polar,7.967900,949.432900,N27_36,9413.482400
744,DN1806_polar,7.967900,949.432900,N27_36,5069.714500
744,DN1807_polar,7.967900,949.432900,N27_36,3508.217300
744,DN1273_polar_2,7.938300,949.433600,N53_10,4318.589300
744,DN2315_polar,7.938300,949.433600,N53_10,6285.271500
744,DN2316_polar,7.938300,949.433600,N53_10,8096.432700
745,DN1645_polar,9.003900,950.928200,N27_70,4368.942700
745,DN1803_polar,9.003900,950.928200,N27_70,13587.483900
745,DN1806_polar,9.003900,950.928200,N27_70,2277.987100
745,DN1807_polar,9.003900,950.928200,N27_70,2668.627800
745,DN1273_polar_2,8.942600,950.926400,N53_45,3863.720600
745,DN2315_polar,8.942600,950.926400,N53_45,7995.176500
745,DN2316_polar,8.942600,950.926400,N53_45,6351.285100
746,DN1645_polar,8.231700,959.921200,N27_61,79.676300
746,DN1803_polar,8.231700,959.921200,N27_61,9459.535500
746,DN1806_polar,8.231700,959.921200,N27_61,887.969900
746,DN1807_polar,8.231700,959.921200,N27_61,754.260600
746,DN1273_polar_2,8.234500,959.917500,N53_72,4027.838600
746,DN2315_polar,8.234500,959.917500,N53_72,5000.630000
746,DN2316_polar,8.234500,959.917500,N53_72,9882.851100
747,DN1645_polar,7.573300,963.936600,N27_20,18632.289900
747,DN1803_polar,7.573300,963.936600,N27_20,69168.073800
747,DN1806_polar,7.573300,963.936600,N27_20,11944.672800
747,DN1807_polar,7.573300,963.936600,N27_20,3074.178300
747,DN1273_polar_2,7.508700,963.933900,N53_17,16261.393200
747,DN2315_polar,7.508700,963.933900,N53_17,34613.469000
747,DN2316_polar,7.508700,963.933900,N53_17,16552.754300
747,DN1342_polar,7.503200,963.937000,M29_24,18096.700200
747,DN1355_polar,7.503200,963.937000,M29_24,0.000000
747,DN1356_polar,7.503200,963.937000,M29_24,0.000000
747,DN1388_polar,7.503200,963.937000,M29_24,3465.020700
747,DN1602_polar,7.503200,963.937000,M29_24,0.000000
747,DN806_polar,7.496700,963.936400,M65_30,8868.004500
748,DN1645_polar,7.575000,964.437300,N27_20,19078.367000
748,DN1803_polar,7.575000,964.437300,N27_20,66183.420900
748,DN1806_polar,7.575000,964.437300,N27_20,11136.173000
748,DN1807_polar,7.575000,964.437300,N27_20,7471.462200
748,DN1273_polar_2,7.508700,964.435400,N53_17,14638.510100
748,DN2315_polar,7.508700,964.435400,N53_17,31949.150800
748,DN2316_polar,7.508700,964.435400,N53_17,15374.076000
748,DN1342_polar,7.503300,964.440100,M29_24,14748.142800
748,DN1355_polar,7.503300,964.440100,M29_24,0.000000
748,DN1356_polar,7.503300,964.440100,M29_24,0.000000
748,DN1388_polar,7.503300,964.440100,M29_24,0.000000
748,DN1602_polar,7.503300,964.440100,M29_24,0.000000
748,DN806_polar,7.500300,964.441700,M65_30,8604.719800
749,DN1645_polar,7.544900,964.939900,N27_31,8794.048300
749,DN1803_polar,7.544900,964.939900,N27_31,32335.037000
749,DN1806_polar,7.544900,964.939900,N27_31,4027.148900
